air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,bike_distance_m,bike_laps,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,run_distance_m,run_laps,source_api_url,source_url,start_num,swim,swim_distance_m,swim_laps,t1,t2,total_time,water_temperature,weather,wetsuit
23.9,32,Norway,Kristian,Kristian Blummenfelt,41322,Blummenfelt,NOR,1994,00:51:29,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",12,2024-07-31,655047,Elite Men,,1165870,00:30:39,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,43,00:21:00,1500,2,00:00:53,00:00:26,01:44:27,22.1,,forbidden
23.9,28,Canada,Charles,Charles Paquet,79706,Paquet,CAN,1997,00:51:16,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",13,2024-07-31,655047,Elite Men,,1165871,00:30:46,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,50,00:21:16,1500,2,00:00:53,00:00:26,01:44:37,22.1,,forbidden
23.9,32,Italy,Gianluca,Gianluca Pozzatti,71738,Pozzatti,ITA,1993,00:52:01,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",14,2024-07-31,655047,Elite Men,,1165872,00:30:51,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,3,00:20:31,1500,2,00:00:51,00:00:27,01:44:41,22.1,,forbidden
23.9,32,Japan,Kenji,Kenji Nener,39264,Nener,JPN,1993,00:51:58,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",15,2024-07-31,655047,Elite Men,,1165873,00:31:13,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,18,00:20:36,1500,2,00:00:50,00:00:25,01:45:02,22.1,,forbidden
23.9,30,Hungary,Bence,Bence Bicsák,50700,Bicsák,HUN,1995,00:51:35,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",16,2024-07-31,655047,Elite Men,,1165874,00:31:21,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,52,00:20:55,1500,2,00:00:54,00:00:29,01:45:14,22.1,,forbidden
23.9,26,Norway,Vetle Bergsvik,Vetle Bergsvik Thorn,96040,Thorn,NOR,1999,00:52:02,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",17,2024-07-31,655047,Elite Men,,1165875,00:31:34,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,44,00:20:30,1500,2,00:00:50,00:00:25,01:45:21,22.1,,forbidden
23.9,26,Germany,Tim,Tim Hellwig,106885,Hellwig,GER,1999,00:52:03,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",18,2024-07-31,655047,Elite Men,,1165876,00:31:39,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,36,00:20:34,1500,2,00:00:47,00:00:26,01:45:29,22.1,,forbidden
23.9,25,New Zealand,Dylan,Dylan McCullough,103632,McCullough,NZL,2001,00:51:58,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",19,2024-07-31,655047,Elite Men,,1165877,00:31:44,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,20,00:20:36,1500,2,00:00:51,00:00:26,01:45:35,22.1,,forbidden
23.9,34,South Africa,Henri,Henri Schoeman,30433,Schoeman,RSA,1991,00:52:24,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",20,2024-07-31,655047,Elite Men,,1165878,00:32:02,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,33,00:20:11,1500,2,00:00:51,00:00:25,01:45:53,22.1,,forbidden
23.9,29,Germany,Lasse,Lasse Lührs,70410,Lührs,GER,1996,00:51:34,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",21,2024-07-31,655047,Elite Men,,1165879,00:32:03,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,37,00:21:00,1500,2,00:00:52,00:00:27,01:45:56,22.1,,forbidden
23.9,33,Belgium,Marten,Marten Van Riel,40311,Van Riel,BEL,1992,00:51:53,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",22,2024-07-31,655047,Elite Men,,1165880,00:32:22,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,12,00:20:34,1500,2,00:00:56,00:00:26,01:46:11,22.1,,forbidden
23.9,33,Austria,Alois,Alois Knabl,21622,Knabl,AUT,1992,00:51:57,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",23,2024-07-31,655047,Elite Men,,1165881,00:32:33,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,42,00:20:33,1500,2,00:00:54,00:00:26,01:46:23,22.1,,forbidden
23.9,32,Germany,Jonas,Jonas Schomburg,67535,Schomburg,GER,1994,00:52:00,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",24,2024-07-31,655047,Elite Men,,1165882,00:32:41,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,38,00:20:32,1500,2,00:00:51,00:00:22,01:46:26,22.1,,forbidden
23.9,25,South Africa,Jamie,Jamie Riddle,103943,Riddle,RSA,2000,00:52:02,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",25,2024-07-31,655047,Elite Men,,1165883,00:33:16,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,32,00:20:29,1500,2,00:00:55,00:00:33,01:47:15,22.1,,forbidden
23.9,23,Netherlands,Mitch,Mitch Kolkman,135049,Kolkman,NED,2002,00:51:58,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",26,2024-07-31,655047,Elite Men,,1165884,00:33:31,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,6,00:20:39,1500,2,00:00:46,00:00:27,01:47:21,22.1,,forbidden
23.9,32,France,Dorian,Dorian Coninx,49390,Coninx,FRA,1994,00:52:17,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",27,2024-07-31,655047,Elite Men,,1165885,00:33:49,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,28,00:20:18,1500,2,00:00:50,00:00:23,01:47:37,22.1,,forbidden
23.9,27,Chile,Diego,Diego Moya,56027,Moya,CHI,1998,00:51:31,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",28,2024-07-31,655047,Elite Men,,1165886,00:33:54,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,34,00:21:05,1500,2,00:00:51,00:00:26,01:47:47,22.1,,forbidden
23.9,29,United States,Seth,Seth Rider,76425,Rider,USA,1997,00:52:00,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",29,2024-07-31,655047,Elite Men,,1165887,00:34:03,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,31,00:20:30,1500,2,00:00:53,00:00:27,01:47:53,22.1,,forbidden
23.9,24,Italy,Alessio,Alessio Crociani,107730,Crociani,ITA,2001,00:52:32,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",30,2024-07-31,655047,Elite Men,,1165888,00:34:24,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,2,00:20:10,1500,2,00:00:49,00:00:24,01:48:19,22.1,,forbidden
23.9,32,United States,Morgan,Morgan Pearson,123392,Pearson,USA,1993,00:54:35,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",31,2024-07-31,655047,Elite Men,,1165889,00:31:04,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,30,00:21:30,1500,2,00:00:47,00:00:30,01:48:26,22.1,,forbidden
23.9,31,Spain,Antonio,Antonio Serrat Seoane,63428,Serrat Seoane,ESP,1995,00:53:57,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",32,2024-07-31,655047,Elite Men,,1165890,00:31:26,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,17,00:22:03,1500,2,00:00:52,00:00:24,01:48:42,22.1,,forbidden
23.9,27,Austria,Tjebbe,Tjebbe Kaindl,94563,Kaindl,AUT,1999,00:51:18,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",33,2024-07-31,655047,Elite Men,,1165891,00:35:08,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,41,00:21:21,1500,2,00:00:47,00:00:27,01:49:01,22.1,,forbidden
23.9,33,Barbados,Matthew,Matthew Wright,29226,Wright,BAR,1992,00:53:50,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",34,2024-07-31,655047,Elite Men,,1165892,00:32:02,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,4,00:22:13,1500,2,00:00:49,00:00:24,01:49:18,22.1,,forbidden
23.9,29,Denmark,Emil,Emil Holm,58566,Holm,DEN,1996,00:53:37,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",35,2024-07-31,655047,Elite Men,,1165893,00:32:04,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,40,00:22:26,1500,2,00:00:49,00:00:25,01:49:21,22.1,,forbidden
23.9,30,Spain,Roberto,Roberto Sanchez Mantecon,63429,Sanchez Mantecon,ESP,1996,00:54:28,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",36,2024-07-31,655047,Elite Men,,1165894,00:30:45,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,16,00:23:02,1500,2,00:00:51,00:00:23,01:49:29,22.1,,forbidden
23.9,31,Israel,Shachar,Shachar Sagiv,41870,Sagiv,ISR,1994,00:54:33,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",37,2024-07-31,655047,Elite Men,,1165895,00:32:13,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,5,00:21:31,1500,2,00:00:48,00:00:27,01:49:32,22.1,,forbidden
23.9,36,Chile,Gaspar,Gaspar Riveros,7167,Riveros,CHI,1990,00:53:47,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",38,2024-07-31,655047,Elite Men,,1165896,00:32:29,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,35,00:22:14,1500,2,00:00:50,00:00:28,01:49:48,22.1,,forbidden
23.9,39,Mexico,Crisanto,Crisanto Grajales Valencia,7503,Grajales Valencia,MEX,1987,00:54:34,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",39,2024-07-31,655047,Elite Men,,1165897,00:32:45,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,8,00:21:24,1500,2,00:00:53,00:00:26,01:50:02,22.1,,forbidden
23.9,30,Switzerland,Max,Max Studer,70032,Studer,SUI,1996,00:53:36,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",40,2024-07-31,655047,Elite Men,,1165898,00:32:51,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,23,00:22:24,1500,2,00:00:52,00:00:24,01:50:07,22.1,,forbidden
23.9,32,Japan,Makoto,Makoto Odakura,63982,Odakura,JPN,1993,00:54:24,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",41,2024-07-31,655047,Elite Men,,1165899,00:32:55,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,19,00:21:36,1500,2,00:00:52,00:00:28,01:50:15,22.1,,forbidden
23.9,33,Belgium,Jelle,Jelle Geens,39974,Geens,BEL,1993,00:54:16,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",42,2024-07-31,655047,Elite Men,,1165900,00:31:47,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,11,00:23:13,1500,2,00:00:53,00:00:26,01:50:35,22.1,,forbidden
23.9,39,Azerbaijan,Rostislav,Rostislav Pevtsov,11162,Pevtsov,AZE,1987,00:56:01,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",43,2024-07-31,655047,Elite Men,,1165901,00:31:42,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,1,00:21:33,1500,2,00:00:49,00:00:31,01:50:36,22.1,,forbidden
23.9,37,Netherlands,Richard,Richard Murray,16392,Murray,NED,1989,00:54:48,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",44,2024-07-31,655047,Elite Men,,1165902,00:32:11,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,7,00:22:43,1500,2,00:00:50,00:00:23,01:50:55,22.1,,forbidden
23.9,29,Brazil,Manoel,Manoel Messias,69143,Messias,BRA,1996,00:54:21,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",45,2024-07-31,655047,Elite Men,,1165903,00:32:07,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,26,00:23:08,1500,2,00:00:53,00:00:31,01:51:00,22.1,,forbidden
23.9,29,Australia,Luke,Luke Willian,55495,Willian,AUS,1996,00:53:40,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",46,2024-07-31,655047,Elite Men,,1165904,00:34:05,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,46,00:22:09,1500,2,00:00:54,00:00:25,01:51:13,22.1,,forbidden
23.9,26,Mexico,Aram Michell,Aram Michell Peñaflor Moysen,103530,Peñaflor Moysen,MEX,1999,00:54:27,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",47,2024-07-31,655047,Elite Men,,1165905,00:32:56,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,9,00:23:07,1500,2,00:00:49,00:00:27,01:51:46,22.1,,forbidden
23.9,27,Bermuda,Tyler,Tyler Smith,79730,Smith,BER,1998,00:54:16,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",48,2024-07-31,655047,Elite Men,,1165906,00:34:42,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,14,00:21:39,1500,2,00:00:55,00:00:27,01:51:59,22.1,,forbidden
23.9,31,Switzerland,Adrien,Adrien Briffod,56550,Briffod,SUI,1994,00:54:30,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",49,2024-07-31,655047,Elite Men,,1165907,00:35:06,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,22,00:21:30,1500,2,00:00:51,00:00:24,01:52:21,22.1,,forbidden
23.9,36,Romania,Felix,Felix Duchampt,23656,Duchampt,ROU,1989,00:56:35,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",50,2024-07-31,655047,Elite Men,,1165908,00:35:00,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,54,00:23:05,1500,2,00:00:50,00:00:30,01:56:00,22.1,,forbidden
23.9,29,Mauritius,Jean Gael Laurent,Jean Gael Laurent L`entete,84714,L`entete,MRI,1996,00:00:00,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",LAP,2024-07-31,655047,Elite Men,,1165911,00:00:00,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,10,00:25:10,1500,2,00:00:53,00:00:00,LAP,22.1,,forbidden
23.9,32,Morocco,Jawad,Jawad Abdelmoula,155563,Abdelmoula,MAR,1994,00:00:00,40000,7,2024,olympic_games,standard,Paris,France,2024-07-30,2024-08-05,163893,paris-2024-olympic-games,Paris 2024 Olympic Games,male,"Olympic individual triathlon, standard distance.",LAP,2024-07-31,655047,Elite Men,,1165912,00:00:00,10000,4,https://events.triathlon.org/api/results/163893/655047,https://events.triathlon.org/paris-2024-olympic-games/results?program=655047,24,00:22:29,1500,2,00:00:52,00:00:00,LAP,22.1,,forbidden
